dsp	1828791
ogs	1587732
eght	1023731
tigo	912958
ag	1308648
arvn	1655759
ibp	1580905
mlluy	1485888
jteky	1446661
tmhc	1562476
ufpi	912767
vg	1272830
mor	1340243
wns	1356570
fcn	887936
he	354707
doc	1574540
focs	1651052
umbf	101382
por	784977
opk	944809
tls	320121
cbu	723188
irbt	1159167
carg	1494259
sabr	1597033
ifs	1615903
blkb	1280058
atc	1762459
trtn	1660734
amrs	1365916
cydy	1175680
bngo	1411690
rezi	1740332
apls	1492422
si	1312109
hpp	1482512
ab	825313
yueiy	1444719
grp-un	1564538
sbra	1492298
lcii	763744
bku	1504008
sem	1320414
trn	99780
seb	88121
chffy	1601994
niu	1744781
nstg	1401708
gme	1326380
amn	1142750
edit	1650664
rvmd	1628171
kex	56047
nvg	1090116
vvnt	1713952
bco	78890
ssrm	921638
rckt	1281895
mara	1507605
wwe	1091907
bmch	1574815
ppbi	1028918
snbr	827187
pch	1338749
pzza	901491
hrb	12659
prg	1808834
igt	1619762
csiq	1375877
wtm	776867
spb	109177
umpq	1077771
bnr	1792267
cbrl	1067294
cwk	1628369
fnb	37808
bhf	1685040
vrnt	1166388
njr	356309
tcbi	1077428
eqc	803649
algt	1362468
swx	1692115
cnmd	816956
lysdy	1444327
boh	46195
cnne	1704720
phr	1412408
apg	1796209
unvr	1494319
r	85961
adnt	1670541
brfs	1122491
opch	1014739
tsem	928876
frhc	924805
asccy	1600930
gatx	40211
fele	38725
golf	1672013
mant	892537
aimc	1374535
clne	1368265
fhb	36377
livn	1639691
max	1818383
crlbf	1832928
bbby	886158
vsh	103730
ale	66756
hi	1417398
svmk	1739936
six	701374
musa	1573516
rrr	1653653
elp	1041792
nk	1326110
bbu	1654795
msloy	1447112
chx	1723089
safm	812128
azihy	1533475
cvlt	1169561
cwh	1669779
rog	84748
mmsi	856982
pcrx	1396814
becn	1124941
sxt	310142
riot	1167419
vne	1733186
ccu	888746
sr	1126956
sfrgy	1571549
cns	1284812
cpa	1345105
avav	1368622
lthm	1742924
igms	1496323
gt	42582
hl	719413
fold	1178879
nndm	1643303
wri	828916
nad	1083839
apph	1807707
cmd	19446
cort	1088856
cyrx	1124524
hmsy	1196501
brp	1781755
ps	1725579
legn	1801198
fn	1408710
atco	1794846
med	910329
dan	26780
amrc	1488139
pdco	891024
hwc	750577
alks	1520262
sdipf	1562040
bjchy	1454468
krtx	1771917
eaf	931148
agi	1178819
sogo	1713947
enr	1632790
ninoy	1446588
abcb	351569
bpxxy	1567024
ago	1273813
dnp	806628
isbc	1594012
mth	833079
cixx	1829948
bft	1818355
nhi	877860
joe	745308
jgccy	1446662
bstz	1768666
sun	1552275
sndl	1766600
etrn	1747009
adv	1776661
wd	1497770
itci	1567514
bmi	9092
pci	1558629
ebc	1810546
psmt	1041803
sstk	1549346
grwg	1604868
aca	1739445
wor	108516
car	723612
cno	1224608
kmt	55242
anioy	1438557
noah	1499543
ng	1173420
dorm	868780
comm	1517228
mcy	64996
lxp	910108
matx	3453
rock	912562
nsp	1000753
mmyt	1495153
ccohy	1461283
ait	109563
colb	887343
epr	1045450
out	1579877
utz	1739566
maxr	1121142
csod	1401680
nnox	1795251
veon	1468091
laur	912766
fskr	1525759
hkib	1769731
aple	1418121
kfy	56679
anhgy	1602277
onto	704532
abg	1144980
shoo	913241
hyfm	1695295
amrn	897448
blue	1293971
eat	703351
ghc	104889
alxo	1810182
hgv	1674168
lgih	1580670
urbn	912615
mc	1596967
box	1372612
cwst	911177
unit	1620280
klic	56978
bxs	1299939
jjsf	785956
hp	46765
ful	39368
lgf-a	929351
atrc	1323885
gbt	1629137
taro	906338
pax	1825570
nsit	932696
ibtx	1564618
save	1498710
nuva	1142596
kymr	1815442
caty	861842
xncr	1326732
jw-a	107140
jks	1481513
ael	1039828
aqua	1604643
onb	707179
ccoi	1158324
ofc	860546
meoh	886977
ping	1679826
cwt	1035201
awr	1056903
swn	7332
cnx	1070412
accd	1481646
gdot	1386278
hyln	1759631
sfnc	90498
ino	1055726
exls	1297989
wern	793074
asb	7789
atkr	1666138
bcucy	1581285
vie	1734517
yq	1821468
rcii	933036
ontf	1110611
ngvt	1653477
esrt	1541401
smpl	1702744
jeld	1674335
dy	67215
esba	1553079
cvbf	354647
nwe	73088
plmr	1761312
pdce	77877
ptve	1527508
pjt	1626115
ssys	1517396
usm	821130
gpi	1031203
arnc	1790982
peb	1474098
ely	837465
dcph	1654151
teo	932470
sum	1621563
tpic	1455684
psec	1287032
fhi	1056288
aub	883948
ucbi	857855
prmw	884713
axsm	1579428
cbt	16040
mime	1644675
mvis	65770
lgnd	886163
ttgt	1293282
mic	1289790
trq	1158041
stay	1581164
scl	94049
mxl	1288469
ths	1320695
fibk	860413
qtrx	1503274
evtc	1559865
abm	771497
svnby	1464794
www	110471
ear	1719395
bnl	1424182
yelp	1345016
tex	97216
nni	1258602
himx	1342338
exg	1379438
cmpr	1262976
rvlv	1746618
ese	866706
azul	1432364
coop	933136
gth	1782594
vnom	1602065
kncay	1447125
mdrx	1124804
lila	1712184
tr	98677
myte	1831907
tph	1561680
bipc	1788348
door	893691
sapmy	1062750
lac	1440972
xl	1772720
seas	1564902
itgr	1114483
dfh	1825088
cmc	22444
trox	1530804
ava	104918
brc	746598
ax	1299709
clny	1679688
alvr	1754068
b	9984
avya	1418100
iboc	315709
enbl	1591763
hth	1265131
cim	1409493
bndsy	1438556
nsa	1618563
bvn	1013131
rrc	315852
coke	317540
sina	1094005
csq	1275214
inmd	1742692
indb	776901
sfm	1575515
mog-a	67887
btrs	1774155
sho	1295810
ailih	18654
fcfs	840489
prpl	1643953
tac	1144800
egfey	1437178
modv	1220754
manu	1549107
flr	1124198
cent	887733
kw	1408100
tjbh	1499785
enlc	1592000
utf	1275617
om	1484612
acmr	1680062
gbdc	1476765
nus	1021561
flow	1641991
kar	1395942
sky	90896
spxc	88205
mgy	1698990
anat	1801075
aozoy	1383906
rmbs	917273
iosp	1054905
acb	1683541
gcmg	1819796
sfbs	1430723
sitm	1451809
fun	811532
ktb	1760965
mgln	19411
cnk	1385280
real	1573221
pslv	1494728
big	768835
wgo	107687
eprt	1728951
md	893949
ar	1433270
qntqy	1350865
avns	1606498
fbc	1033012
ipoe	1818874
fult	700564
zom	1684144
mgee	1161728
gef	43920
yext	1614178
nuv	812801
sbgi	912752
cade	1614184
ain	819793
pubm	1422930
sitc	894315
sji	91928
plxs	785786
mtor	1113256
ati	1018963
hmy	1023514
odp	800240
mcrb	1609809
fwrd	912728
cstl	1447362
lx	1708259
bposy	1588966
nvmi	1109345
mtx	891014
mik	1593936
rlj	1511337
ftai	1590364
egov	1065332
msge	1795250
fsk	1422183
adct	1771910
omab	1378239
rcus	1724521
eqx	1756607
nzf	1137887
mtdr	1520006
ntct	1078075
fix	1035983
vrrm	1682745
jack	807882
bcat	1809541
stra	1013934
zim	1654126
vcel	887359
gb	1799983
mygn	899923
sats	1415404
aso	1817358
hcsg	731012
jehly	867536
navi	1593538
rpai	1222840
sig	832988
main	1396440
hcat	1636422
thrm	903129
cake	887596
ego	918608
kura	1422143
skyw	793733
calx	1406666
sanm	897723
oibr-c	1160846
wafd	936528
tse	1519061
tcp	1075607
mlhr	66382
gevo	1392380
rusha	1012019
sim	887153
shen	354963
frme	712534
simo	1329394
gluu	1366246
xper	1803696
bkuh	1440153
cde	215466
ctre	1590717
fbp	1057706
afya	1771007
nac	1074952
cub	26076
vgr	59440
stok	1623526
mur	717423
fnma	310522
hri	1364479
mile	1819035
tds	1051512
cmp	1227654
rig	1451505
pbh	1295947
imvt	1764013
ipof	1818873
dpuky	1526593
rnst	715072
fss	277509
axnx	1603756
ngm	1426332
pqg	1708035
whd	1699136
wsfs	828944
mfgp	1359711
mli	89439
arce	1740594
pdm	1042776
blnk	1429764
vtkly	913744
int	789460
iba	1044896
sgry	1638833
rmo	1757932
domo	1505952
lung	1127537
cohu	21535
crc	1609253
ipar	822663
vsto	1616318
banf	760498
hrmy	1802665
ffbc	708955
ctb	24491
mnro	876427
idcc	1405495
navg	793547
bgs	1278027
rlgy	1398987
wbt	1650962
oi	812074
endp	1593034
gnw	1276520
wsbc	203596
eva	1592057
prk	805676
cvco	278166
fmbi	702325
infn	1138639
flws	1084869
epay	1073349
tbio	1693415
imgn	855654
mythy	1437470
iijiy	1090633
bdn	790816
bcc	1328581
amcx	1514991
can	1780652
ccs	1576940
atge	730464
silk	1397702
fcpt	1650132
pvg	1508844
prft	1085869
bdc	913142
gshhy	1012139
cstm	1563411
cva	225648
imcr	1671927
omi	75252
mwa	1350593
prax	1689548
orryy	1641431
ako-a	925261
bsm	1621434
cswi	1624794
gcp	1644440
zuo	1423774
ggal	1114700
auph	1600620
blmn	1546417
cgnt	1824814
cere	1805387
bur	1714174
rgnx	1590877
twnk	1644406
rpay	1720592
svc	945394
pgre	1605607
cvi	1376139
mgrc	752714
ufs	1381531
vrts	883237
wre	104894
adx	2230
sjw	766829
lbrt	1694028
drna	1399529
fuway	1090454
uctt	1275014
pro	1392972
adus	1468328
hlio	1024795
jps	1176433
myov	1679082
sah	1043509
dmtk	1651944
sgmo	1001233
ymab	1722964
mac	912242
bcnay	1445168
rvnc	1479290
pipr	1230245
ocgn	1372299
kn	1587523
bke	885245
hubg	940942
prgs	876167
ww	105319
mass	1555279
ety	1340736
olma	1750284
htlf	920112
pty	1190935
usna	896264
calm	16160
amk	1591587
yi	1738906
nmih	1547903
grcl	1826492
amc	1411579
abr	1253986
or	1627272
mdgl	1157601
trmk	36146
lob	1462120
den	945764
crto	1576427
zyme	1403752
lzb	57131
uehpy	1364276
pmvp	1699382
ue	1611547
inst	1355754
stpk	1758766
sttk	1680367
ns	1110805
sbcf	730708
hska	1038133
cang	1725123
itcb	1276671
cioxy	1483379
roic	1407623
xhr	1616000
freq	1703647
eurn	1604481
dea	1622194
patk	76605
gbio	1733294
spns	885740
gsbd	1572694
srrk	1727196
flidy	1433087
par	708821
baly	1747079
pmt	1464423
rvt	804116
ypf	904851
fbk	1649749
mntk	1826600
two	1465740
crvl	874866
yduqy	1519821
aat	1500217
dbc	1328237
btt	1528437
vor	1817229
dcbo	1829959
mag	1230992
epc	1096752
play	1525769
hmpt	1830197
cccc	1662579
scgey	1449267
insg	1022652
ari	1467760
arct	1768224
drh	1298946
abml	1576873
usph	885978
mfa	1055160
evt	1253327
cffn	1490906
clbk	1723596
cpk	19745
prch	1784535
plt	914025
alg	897077
dds	28917
utg	1263994
tlnd	1668105
banr	946673
dsl	1566388
mnr	67625
dkl	1552797
pdi	1510599
hbm	1322422
htgc	1280784
boot	1610250
wetg	1784970
lnn	836157
jag	1685715
cmps	1816590
rqi	1157842
csii	1180145
nktx	1787400
finv	1691445
amti	1801777
ottr	1466593
catm	1671013
kai	886346
cgem	1789972
impjy	1437538
azre	1633438
sbh	1368458
arqt	1787306
crs	17843
nwbi	1471265
vcra	1129260
kalu	811596
idex	837852
repl	1737953
kro	1257640
pgen	1356090
cpg	1545851
slp	1023459
bcab	1826892
atsg	894081
sasr	824410
vctr	1570827
syke	1010612
bgcp	1094831
tbk	1539638
bcrx	882796
evh	1628908
osis	1039065
maxn	1796898
gab	794685
fmtx	1538927
ttcf	1741231
hy	1173514
cdxs	1200375
kron	1741830
alec	1653087
hrtx	818033
qure	1590560
iag	1203464
ltc	887905
uis	746838
ntb	1653242
gnl	1526113
dk	1694426
kaiky	1447126
bv	1734713
ty	99614
avsfy	1454176
cnst	1434418
amwd	794619
ceqp	1136352
praa	1185348
hep	1283140
cxp	1252849
gnmk	1487371
wprt	1370416
esta	1688757
orgo	1661181
bdj	1332283
ken	1611005
lkfn	721994
smci	1375365
bma	1347426
sava	1069530
supn	1356576
pntg	1766400
iclk	1697818
pagp	1581990
tba	1832459
lasr	1124796
home	1646228
hmn	850141
pi	1114995
irwd	1446847
ahl-pc	1267395
seznl	1662991
eb	1475115
ebix	814549
jrvr	1620459
mbuu	1590976
wabc	311094
gol	1291733
dlx	27996
bsig	1748824
hni	48287
scs	1050825
tup	1008654
psnl	1527753
usa	799195
hhr	1721181
nmrk	1690680
syx	945114
cytk	1061983
anf	1018840
wdr	1052100
icfi	1362004
pbi	78814
mho	799292
taqr	1656053
rtlr	1748773
xpel	1767258
hlg	1596964
npo	1164863
krys	1711279
ceva	1173489
ismay	1438655
unfi	1020859
kamn	54381
akr	899629
sens	1616543
argo	1091748
nbtb	790359
clb	1000229
aaww	1135185
mrsn	1442836
atra	1604464
csgs	1005757
ges	912463
avo	1802974
knte	1797768
rbbn	1708055
paya	1819881
gva	861459
pfs	1178970
cbz	944148
krg	1286043
bmdpf	1002788
mmi	1578732
ttmi	1116942
bbn	1493683
htld	799233
atgsy	1437541
codi	1345126
gbx	923120
adldy	1641427
oflx	1317945
nxe	1698535
prim	1361538
nymt	1273685
modn	1118417
nrix	1549595
aroc	1389050
rily	1464790
hope	1128361
sy	1758530
veri	1615165
veru	863894
trs	842633
sbe	1777393
egbn	1050441
mei	65270
upld	1505155
ilpt	1717307
otrk	1136174
rytm	1649904
hsc	45876
irt	1466085
pack	1712463
zntl	1725160
sbtx	1671858
btai	1720893
slcjy	1523541
bst	1616678
opra	1737450
forty	1045986
cnr	883902
wmk	105418
mlab	724004
gwb	1613665
evv	1222922
tslx	1508655
yumm	1073748
gms	1600438
usac	1522727
aste	792987
ocul	1393434
frg	1528930
stkl	351834
sm	893538
fpf	1567569
szgpy	1450344
prtc	1782999
cogny	1584943
aledy	1508668
msc	1713334
arcb	894405
lkncy	1767582
zeal	1674988
nfh	1737422
stc	94344
road	1718227
lwel	1567098
blfs	834365
ssp	832428
cmlf	1818331
giii	821002
mrtn	799167
etv	1322436
hrvsf	1760439
ehth	1333493
mtrn	1104657
etg	1270523
brmk	1784797
nwn	1733998
ever	1640428
lgsxy	1447221
cnxn	1050377
frta	1678463
fsm	1341335
fro	913290
bwmx	1788257
qada	1036188
hyt	1222401
tnc	97134
core	1318084
faro	917491
cmgr	1389518
btz	1379384
sblk	1386716
vbtx	1501570
crtx	1662774
swm	1000623
wpf	1809104
kros	1664710
knsa	1730430
gff	50725
sol	1417892
sg	1744894
msex	66004
jws	1800682
rad	84129
cash	907471
ffg	1012771
nexa	1713930
sa	1231346
alx	3499
omer	1285819
erj	1355444
cvgw	1133470
pgti	1354327
air	1750
vlrs	1520504
brray	1381202
lfugf	1448591
ghg	1724755
bxmx	1298699
ravn	82166
lnth	1521036
acls	1113232
wire	850460
pcvx	1649094
agys	78749
tril	1616212
skt	899715
ntgr	1122904
qnst	1117297
nfj	1260563
epac	6955
fgroy	1438926
cenx	949157
nvee	1532961
lmnx	1033905
gogo	1537054
advm	1501756
chrs	1512762
nxgn	708818
hurn	1289848
ladr	1577670
glng	1207179
evri	1318568
qtt	1733298
bpmp	1708301
tpgy	1819399
ftoc	1816090
atec	1350653
vivo	794172
plus	1022408
lhdx	1652724
scwx	1468666
oxm	75288
aifly	1065199
rptx	1808158
vff	1584549
trhc	1651561
nwbo	1072379
mnkd	899460
evop	1704596
sand	1434614
lorl	1006269
eose	1805077
jout	788329
pbf	1534504
fdp	1047340
linx	1770883
cli	924901
inbx	1739614
cers	1020214
itos	1808865
uvv	102037
foe	35214
alex	1545654
azz	8947
tbph	1583107
crk	23194
crncd	909531
phat	1783183
camt	1109138
zgnx	1375151
nrc	70487
gnog	1768012
rtp	1819848
efsc	1025835
tell	61398
ocfc	1004702
rmr	1644378
arko	1823794
ichr	1652535
ingn	1294133
rmax	1581091
mwk	1757715
atnx	1300699
inva	1080014
silv	1659520
cndt	1677703
acrs	1557746
nblx	1647513
star	1095651
nmz	1266585
grvy	1313310
buse	314489
opi	1456772
fcf	712537
tcmd	1027838
gpro	1500435
elf	1600033
atri	701288
gty	1052752
fxcny	1164009
rdwr	1094366
ajax	1824963
din	49754
pra	1127703
loma	1711375
nrk	1195739
extr	1078271
ngd	800166
kra	1321646
vsta	1792829
rgr	95029
zumz	1318008
fdmt	1650648
tcbk	356171
nmfc	1496099
bjri	1013488
gilt	897322
drq	1042893
ecol	1783400
pyrnf	1743344
clls	1627281
meso	1345099
brog	1774983
fmcc	1026214
lrn	1157408
gthx	1560241
tgh	1413159
oric	1796280
tvty	704415
pten	889900
morf	1679363
trvg	1683825
shyf	743238
kos	1509991
btbt	1710350
adag	1818838
hpk	1792849
prpb	1812667
saft	1172052
cmre	1503584
chy	1222719
quot	1115128
chco	726854
crhc	1818212
bolt	1641281
sgtx	1821323
lxrx	1062822
mgpi	835011
chef	1517175
cmco	1005229
sbsi	705432
mtsc	68709
bpfh	821127
bif	102426
snex	913760
tgp	1308106
hees	1339605
gsah	1809987
hqh	805267
tbbk	1295401
dnow	1599617
tpb	1290677
cls	1030894
kpti	1503802
amsf	1018979
eos	1308335
fax	790500
ptgx	1377121
tmp	1005817
step	1796022
pasg	1787297
sxi	310354
hcc	1691303
mgnx	1125345
sgh	1616533
ih	1814423
wll	1255474
hmi	1720446
apsg	1820872
for	1406587
arco	1508478
axl	1062231
rwt	930236
rnp	1224450
plrx	1746473
tsha	1806310
btwn	1815086
ortx	1748907
cyh	1108109
qqqx	1608741
hgen	1293310
srce	34782
stro	1382101
scu	1403256
trxc	876378
chct	1631569
mdxg	1376339
bomn	1494582
veco	103145
imax	921582
xone	1561627
nbhc	1475841
stba	719220
mdp	65011
epzm	1571498
ha	1172222
sybt	835324
iiiv	1728688
best	1709505
clnc	1717547
cdmo	704562
cgen	1119774
ozsc	1679817
itpof	880224
pfc	946647
akro	1744659
tcrr	1750019
nesr	1698514
cmbm	1738177
vitl	1579733
svm	1340677
mitfy	1515160
dvax	1029142
geo	923796
nink	1567388
matw	63296
etw	1322435
plya	1692412
dhc	1075415
grbk	1373670
asti	1350102
gan	1799332
fbnc	811589
prrfy	1446252
annx	1528115
gsky	1712923
chi	1171471
cts	26058
plce	1041859
plow	1287213
erf	1126874
srg	1628063
ltmaq	1047716
ihrt	1400891
ruby	1709401
denn	852772
alpp	1606698
ccf	830524
nxrt	1620393
ecpg	1084961
ospn	1044777
dbd	28823
oec	1609804
jbss	880117
plse	1625101
dgnr	1818201
res	742278
rnwey	1361369
acel	1698991
aosl	1387467
kref	1631596
avid	896841
ziop	1107421
petq	1668673
lotz	1759008
enta	1177648
icpt	1270073
vinp	1826286
mcri	907242
swbi	1092796
audc	1086434
labl	819220
brkl	1049782
ulnv	1605810
imkta	50493
grpn	1490281
inn	1497645
kfrc	930420
awf	906013
enva	1529864
awh	926617
wndw	1071840
sibn	1459839
dht	1331284
osur	1116463
bhe	863436
hibb	1017480
le	799288
aio	1778114
adap	1621227
vtiq	1823884
ffc	1174164
gldd	1372020
nhc	1047335
svfa	1828478
wow	1701051
vnda	1347178
clm	814083
cco	1334978
lmat	1158895
myi	883412
oas	1486159
aod	1379400
kids	1425450
cara	1346830
prts	1378950
fph	1574197
ghld	1821160
meg	1643615
sndx	1395937
eim	1176984
bhlb	1108134
apog	6845
rdnt	790526
resi	1555039
iesc	1048268
sph	1005210
schl	866729
nga	1815495
cdev	1658566
brbr	1772016
cry	784199
hzo	1057060
bdtx	1701541
ffwm	1413837
myrg	700923
anab	1370053
tpre	1576018
agro	1499505
algs	1799448
cldx	744218
odt	1717452
holi	1357450
np	1296435
jpc	1216583
banc	1169770
lc	1409970
schn	912603
gam	40417
epix	1633932
ofg	1030469
stng	1483934
cris	1108205
oprx	1448431
bkd	1332349
fuv	1558583
ahh	1569187
pump	1680247
pml	1170299
gof	1380936
smp	93389
orla	1680056
pthiy	1520253
cet	18748
gabc	714395
vuzi	1463972
gpre	1309402
mrus	1651311
vbiv	764195
csr	798359
pahc	1069899
cvm	725363
oii	73756
rnlx	1811115
prvb	1695357
bvs	1665988
ciic	1789760
ebon	1799290
prdo	1046568
sfl	1289877
vxrt	72444
vgac	1804591
gprk	1464591
rdus	1428522
cxw	1070985
qd	1692705
eig	1379041
kopn	771266
cpe	928022
vrex	1681622
lind	1512499
ctagy	1450009
tdf	919893
afin	1568162
krny	1617242
prta	1559053
msgn	1469372
mbin	1629019
rngtf	1431852
bq	1815021
wrld	108385
hexo	1690947
ainv	1278752
cown	1466538
hmst	1518715
merc	1333274
fprx	1175505
ameh	1083446
exk	1277866
cnob	712771
ntus	878526
amph	1297184
vmo	884152
imos	1123134
curi	1776909
evlo	1694665
dcom	846617
cars	1683606
crmt	799850
tpc	77543
agm	845877
arzty	1423210
ccx	1774675
gato	1517006
ande	821026
phar	1828316
prty	1592058
avxl	1314052
vygg	1822877
ivr	1437071
dbi	1319947
kyn	1293613
nls	1078207
agen	1098972
ptnr	1096691
bcsf	1655050
wnc	879526
tcx	909494
mnrl	1745797
drd	1023512
ocsl	1414932
thq	1604522
bhk	1160864
leap	1818346
uht	798783
ipod	1818876
gsg	1332174
jqc	1227476
altm	1692787
wetf	880631
ogi	1620737
actc	1820630
agc	1823340
ebsb	1600125
ckh	859598
uavs	8504
atom	1420520
rbcaa	921557
wbai	1517496
tig	1801754
coll	1267565
rpt	842183
vet	1293135
hfwa	1046025
mgic	876779
sohu	1734107
rfp	1393066
ffntf	1783875
sft	1762322
nex	1688476
acco	712034
phvs	1830487
desp	1703141
plab	810136
acic	1824502
bcov	1313275
erii	1421517
igr	1268884
amrx	1723128
sify	1094324
emd	1227862
ra	1655099
cubi	1488813
grc	42682
pam	1469395
gel	1022321
qep	1108827
dyn	1818794
hngr	722723
rna	1599901
boom	34067
ofix	884624
boac	1818089
uscr	1073429
togl	1378125
trtx	1630472
tmdx	1756262
kodk	31235
sspk	1779474
avan	1819608
wlkp	1604665
kelya	55135
xent	1271214
radi	1810739
fosl	883569
ecom	1169652
ueic	101984
phk	1219360
nx	1423221
arlp	1086600
gogl	1029145
alt	1326190
alp-pq	3153
tgi	1021162
ccd	1602584
nie	1383441
bcor	1068875
vtol	1525221
love	1701758
vapo	1253176
forr	1023313
pdfs	1120914
sri	1043337
swdhy	1531006
clvs	1466301
chuy	1524931
ll	1396033
vray	1597313
ten	1024725
pae	1720821
hmhc	1580156
etm	1067837
axdx	727207
alpc	1616736
tcs	1411688
lgorf	1400438
cii	1278895
knl	1011570
wnw	1787803
ango	1275187
goss	1728117
esgc	1532981
ac	1642122
calt	1795579
sii	1512920
fanh	1413855
slrc	1418076
kdmn	1557142
parr	821483
xog	1655020
wash	737468
bfs	907254
atha	1620463
mye	69488
arr	1428205
adtn	926282
casa	1333835
mcf	1071993
npacy	1450276
solo	1637736
obnk	1516912
uslm	82020
pfbc	1492165
peri	1338940
nvgi	1500122
axgn	805928
rekr	1697851
cbb	716133
uuuu	1385849
bcx	1506289
espr	1434868
rbac	1815184
hstm	1095565
kavl	1762239
tgs	931427
hfro	1710680
abst	1071058
aeri	1337553
pll	1728205
pddtf	1718226
ff	1337298
wiw	1267902
dms	1725134
kalv	1348911
spwh	1132105
rigl	1034842
sp	1059262
bedu	1696355
gim	828803
haac	1824013
hbnc	706129
dac	1369241
stfc	874977
lbai	846901
nmco	1774342
htd	1260041
tsc	1380846
tars	1819790
atrs	1016169
kop	1315257
goac	1816176
by	1702750
ufcs	101199
revg	1687221
pets	1040130
bpiry	1437441
vvi	884219
osw	1758488
iim	885601
hzac	1817071
echo	1426945
fthm	1753162
nkx	1195738
thry	1556739
dfin	1669811
abtx	1642081
ctrm	1720161
hlit	851310
talo	1724965
clnn	1822791
mmx	1773250
dnn	1063259
caap	1717393
qiwi	1561566
pfn	1296250
ldp	1548717
fpac	1829426
cpac	1221029
apr	1735803
ncbs	1174850
scsc	918965
dtil	1357874
ambc	874501
wimi	1770088
dmrc	1438231
clw	1441236
srdx	924717
agcb	1830232
uvsp	102212
vkq	877463
vgm	880892
aiv	922864
gdyn	1743725
arch	1037676
glt	41719
nwli	1635984
crzo	1040593
cfii	1811856
gci	1579684
dgii	854775
lizi	1783407
slca	1524741
atni	879585
bpyu	1496048
albo	1322505
grsv	1816816
ngms	1821349
loco	1606366
one	1722380
aten	1580808
grts	1656634
capl	1538849
duo	1750593
eqos	1790515
hzon	1821788
nmgrf	1649752
frsx	1691221
amsc	880807
gsbc	854560
boe	1320375
mrc	1439095
tcpc	1370755
yj	1759614
nog	1104485
mitk	807863
fi	1575828
rc	1527590
cmrx	1117480
ghvi	1819394
jg	1737339
nfbk	1493225
lpg	1596993
smlr	1554859
asix	1673985
nunz	886093
agx	100591
treb	1805833
cmtl	23197
cyd	932695
mod	67347
mtem	1183765
bmtc	802681
bcel	1532346
wftlf	1603923
imtx	1809196
pcn	1160990
new	1726189
afmd	1608390
vta	1393662
ctbi	350852
efc	1411342
myd	879361
iqi	885125
mx	1325702
hlx	866829
scvl	895447
umh	752642
wtre	1601669
cai	1388430
nptn	1227025
pdt	855886
lcy	1822492
pbfx	1582568
swir	1111863
bfk	1137393
cbtx	1473844
tbi	768899
clsk	827876
akts	1584754
ruth	1324272
apxt	1777921
npk	80172
fbms	947559
etj	1395325
pace	1819404
sptn	877422
ctrn	1318484
zyxi	846475
good	1234006
kcac	1841304
tshmy	1503526
aan	1821393
wina	908315
atex	1304492
cgbd	1544206
amswa	713425
mgtx	1735438
hwkn	46250
cir	1091883
avro	1681087
vslax	853180
akba	1517022
bit	1562818
mmrty	1412481
nid	1557915
hsii	1066605
afib	1522860
aspn	1145986
hone	1769617
ulh	1308208
mgi	1273931
tile	715787
glp	1323468
aegn	353020
sboey	1578955
syrs	1556263
bdsx	1439725
harp	1708493
csv	1016281
eoi	1300391
sldb	1707502
nnax	1132509
aqb	1603978
cbat	1117171
usat	896429
vsbc	1697884
untc	798949
vspr	1818093
sln	1479615
gco	18498
trit	1819876
trst	357301
iva	1756594
ardx	1437402
dco	30305
kndi	1316517
alta	1636286
gmre	1533615
rmni	1635282
snpr	1819584
pzn	1399249
qcrh	906465
vec	1601548
dmyd	1816101
orbc	1361983
hio	910068
vcv	895531
hvt	216085
curo	1711291
vvr	1059386
nbb	1478888
qell	1821171
oyst	1720725
smmt	1599298
poww	1015383
gp	1584547
bto	925683
dbvt	1613780
fnko	1704711
expc	1779128
utl	755001
npa	1780312
cps	1320461
hcci	1403431
cfb	1458412
txmd	25743
fixx	1661998
kdny	1435049
muc	1051004
fvti	1626745
nbr	1163739
arlo	1736946
fhtx	1822462
bgy	1393299
blx	890541
avk	1219120
viot	1742770
spaq	1838527
akus	1722271
bbar	913059
nakd	1707919
nbtx	1760854
gray	1534133
ffic	923139
bbdc	1379785
ke	1606757
mpx	1129155
vktx	1607678
tlmd	1791091
mmd	1518557
mvf	835948
aitx	1498148
ghy	1554697
idya	1676725
cpf	701347
nxj	1087786
hec	1803901
fmcb	1085913
chw	1396277
strl	874238
tuwoy	1145678
angn	1601485
eth	896156
ssdt	1673504
egrx	827871
imxi	1683695
bysi	1677940
mirm	1759425
gnus	1355848
oxlc	1495222
fmac	1822219
lqdt	1235468
cepu	1717161
wttr	1693256
pebo	318300
tsia	1826000
ssti	1351636
spnv	1825024
ihc	701869
trmd	1655891
wldn	1370450
cass	708781
gern	886744
xbit	1626878
amtb	1734342
pstx	1661460
rlmd	1553643
jaggf	1333849
bgb	1546429
gden	1071255
nsrpf	1536674
rev	887921
cac	750686
cal	14707
pand	1807901
snse	1829802
tnxp	1430306
bcyc	1761612
aciu	1651625
tclry	1080259
hix	1058239
gmda	1600847
urgn	1668243
fmbh	700565
ggn	1313510
ubp	1029800
nvgs	1581804
nssc	69633
rvp	946563
yorw	108985
bzh	915840
tpco	1593195
mui	1232860
ldl	60977
krp	1657788
hbia	732417
aldx	1341235
jih	1787791
cutr	1162461
mmu	886043
flxn	1419600
drrx	1082038
gpmt	1703644
clii	1821159
cvlb	948320
cldt	1476045
dfp	1559991
blw	1233681
zixi	855612
ryam	1597672
ifn	917100
ircp	1128173
xxii	1347858
gmtx	1816736
bxg	778946
